name,id,tags
Bizarre Bunch,21327,Drama  story follows extended family love dilemmas family arguments family secrets 0.0    
Jason and the Argonauts,25406,Family Action & Adventure Sci-Fi & Fantasy  young age Jason witnesses brutal deposement murder father hands uncle Pelias years later Jason returns home claim rightful place king Pelias orders executed order save Jason forced dangerous quest find legendary Golden Fleece Jason gathers motley crew men sets sail Argos 6.0  Nick Willing  
Rosario Tijeras,81146,Action & Adventure Crime Drama   7.284    
Space Battleship Yamato,13339,Animation Drama Action & Adventure  Space Battleship Yamato Japanese science fiction anime series featuring eponymous spacecraft known English speaking audiences Space Cruiser Yamato English dubbed heavily edited version series broadcast North American Australian television Star Blazers seasons version broadcast Greece Διαστημόπλοιο Αργώ Italian language version broadcast Star Blazers Italy Portuguese language version successfully shown Brazil title Patrulha Estelar Viaje la Ultima Galaxia Astronave Intrepido Spain Latin America seminal series history anime marking turn complex works influencing works Mobile Suit Gundam Neon Genesis Evangelion Hideaki Anno ranked Yamato favorite anime credited sparking interest anime Yamato anime series movie win Seiun Award feat repeated Nausicaä Valley Wind 7.75  Leiji Matsumoto Yoshinobu Nishizaki  
Big Brother Canada,59960,Reality  Canadian reality television group contestants known house guests sequestered Big Brother House surveillance cameras microphones chance win grand prize remaining house guest week house guests vote evict house guests remain finale night winner decided seven evicted house guests known Big Brother Jury 5.6    
A Shelter for Love,42066,Soap Drama  Un refugio para el amor Mexican Spanish language telenovela produced Ignacio Sada Madero Televisa remake Venezuelan telenovela La Zulianita written Delia Fiallo adapted Nora Alemán Georgina Tinoco Zuria Vega Gabriel Soto star main protagonists Jessica Coch Humberto Elizondo Laura Flores Frances Ondiviela star main antagonists 10.0  Delia Fiallo  
KADO: The Right Answer,71016,Animation Mystery Sci-Fi & Fantasy  Kōjiro Shindō highly skilled negotiator working Ministry Foreign Affairs plane Haneda airport prepares huge mysterious cube appears sky expands rapidly absorbs passenger plane passengers cube Kado strange called Yaha kui zaShunina appears Kado tries contact humanity Shindō absorbed Kado ends taking role mediator Yaha kui zaShunina humanity Japanese government sends negotiator Saraka Tsukai 8.0    
SKAM Italy,77826,Drama  Millennials experience love discover emerging identities teen drama told partly texts chats social media posts 7.395  Ludovico Bessegato  
Persona 5: The Animation,77701,Animation Action & Adventure Comedy Drama  Ren Amamiya enter second year transferring Shujin Academy Tokyo Following particular incident Persona awakens friends form Phantom Thieves Hearts reform hearts corrupt adults stealing source distorted desires bizarre inexplicable crimes popping Living ordinary high school life Tokyo day group maneuvers metropolitan city Phantom Thieves hours Let curtain rise grand picaresque story 7.8    
Strange Angel,76467,Sci-Fi & Fantasy Drama Mystery  story mysterious brilliant Jack Parsons Los Angeles day helps birth discipline American rocketry night performer sex magick rituals disciple occultist Aleister Crowley 7.143  Mark Heyman  
Search Me,239626,  Search 0.0  Kim Joo-hyung Lim Hyung-taek  
Divorce Attorney Shin,204241,Drama  Driven personal tragedy pianist turned lawyer navigates complex world divorce fighting clients win means necessary 8.2  Yoo Young-a Lee Jae-hoon  
The Girl Downstairs,223515,Animation Drama  Freshman Yuan Juntang applied Minsong University order closer Zhu Zhu crush university meets Li Shiya idol took temporary absence school Li Shiya takes initiative approach Yuan Juntang friends form trio friends Zhu Zhu Zhu Zhu clearly aware Yuan Juntang affection courage accept tries avoid intimate keeps certain distance time Yuan Juntang Li Shiya getting closer friends 4.8    
Detectorists,61828,Comedy  lives eccentric metal detectorists spend days plodding ploughed tracks open fields hoping disturb tedium unearthing fortune lifetime 8.3  Mackenzie Crook  
Choushinsei Flashman,70787,Sci-Fi & Fantasy Family Action & Adventure  soldiers given special abilities Alien Flash Race fight energy Prism 7.298  Saburo Yatsude  
Indéfendable,157616,Crime Drama   4.0    
What About Brian,3535,Drama Comedy  Serial monogamist Brian hits suddenly realizes bachelor standing circle friends averse happily friends achieved Brian wonders find Right fact love best friend girlfriend help chances 7.0  Dana Stevens  
Captain Caveman and the Teen Angels,9773,Animation Comedy Family Kids Mystery  Captain Caveman Teen Angels animated series created Joe Ruby Ken Spears produced Hanna Barbera Productions September June ABC second seasons originally broadcast segments package shows Scooby Star Laff Lympics Scooby Stars season featured Captain Caveman Teen Angels half hour timeslot 6.986  Ken Spears Joe Ruby  
Loving You a Thousand Times,38849,Drama  Loving Thousand Times South Korean television drama starring Lee Soo kyung Jung Gyu woon Eun mi Ryu Jin Lee Si young aired SBS August March Saturdays Sundays episodes 6.0    
Hatsukoi Limited.,34744,Animation Comedy Drama  Ayumi friends entering eighth grade discover love infectious catch Ayumi torn brothers Koyoi altogether different kind brother issue budding theatrical impresario Sumire ready land leading man tom boy Rika aspiring artist Nao Kei mature age older girl Misaki mature 8.0    
Rosemary & Thyme,2059,Drama  Brought professional personal heartache plucky ladies plant seeds brighter future Rosemary Boxer doctorate plant pathology Laura Thyme police constable avid gardener discover shared love green thumbness start gardening business restore English gardens lavish states inquisitive pair find uncovering assortment mysteries 7.3  Clive Exton Brian Eastman Tom Clegg  
Carter Country,10297,Comedy  Carter Country American television sitcom ran ABC 5.7    
Viña del Mar International Song Festival,77728,  yearly musical contest organized municipality Viña del Mar Chile takes place week February Quinta Vergara Amphitheater February 2.0  Gustavo Lorca Carlos Ansaldo  
Tari Tari,45211,Animation Drama  Wakana Sakai involved music gave day Konatsu Miyamoto loves singing torn Sawa Okita closest friends laugh fight worry love ordinary lives little little girls learn forward feel long friends believe someday Wakana Konatsu Sawa music ensemble weave tiny dazzling story power music 7.556    
Tropical-Rouge! Precure,119787,Kids Animation Action & Adventure Comedy  Manatsu Natsuumi year junior high school student born raised small island day moves island meets Laura mermaid girl come earth search legendary warrior PreCure Laura hometown Grand Ocean attacked witch lives dark depths ocean motivational power taken away said motivational power humans taken away world deep trouble Laura captured witch servant Manatsu transforms Cure Summer save 8.25    
Instinto,89287,Mystery Drama  Marco Mur attractive successful businessman trauma past prevents getting emotionally involved women Instead intimate encounters club knows past returns Marco face conflicts life 7.3  Ramón Campos Gema R. Neira Teresa Fernández-Valdés  
The Makanai: Cooking for the Maiko House,154916,Drama Comedy  inseparable friends Kyoto chase dreams maiko decide pursue different passions living roof 7.531  Hirokazu Kore-eda  
Something in the Air,15008,Drama  Air Australian television soap opera transmitted Australian Broadcasting Corporation programs Australia filmed widescreen won AACTA Award Best Television Drama Series 2.0    
Crashing Eid,235914,Comedy  Razan British Pakistani fiance crashes Saudi family Eid celebrations attempts convince suitable match 9.0    
Lucha Underground,61928,  Lucha Underground introduces audiences high flying explosive moves lucha libre ancient combat tradition watch good evil wage war gritty battleground called Temple 6.8  Mark Burnett  
Tatlı Küçük Yalancılar,64000,Mystery Drama  Asli Selin Ebru Hande Açelya close friends live neighborhood school want spend night watch movie big country house group leader Açelya disappears leaving hears Açelya disappearance fall apart order forget experienced year later girls begin receiving messages mysterious figure named threatens expose deepest secrets including ones thought Açelya knew 6.1    
Crashing Eid,235914,Comedy  Razan British Pakistani fiance crashes Saudi family Eid celebrations attempts convince suitable match 8.333    
East West 101,14168,Drama  Zane Malik Major Crime Squad investigate crime murder quarters multicultural Sydney 6.8  Kris Wyld Steve Knapman  
I Heart Arlo,123594,Animation Comedy Kids  Arlo newfound crew set shop abandoned seaside neighborhood help bring life 6.667  Ryan Crego  
Kiratto Pri☆chan,78482,Animation  PriChan channel idol girl dreams producing sparkling exciting channel popular PriChan Idol years Kirarigaoka Middle School Momoyama Mirai Moegi Emo end making PriChan debut feeling rivalry classmate PriChan Idol Akagi Anna Bringing knowledgeable straight student Aoba Rinka group begin craft new channel dreaming PriChan Idols 6.667    
Gunslinger Girl,31731,Action & Adventure Animation Drama  Social Welfare Agency saves lives terminal patients cybernetic implants teaches kill surviving slaughter family young Henrietta awakens new life Agency rebuilt body memory Teamed Jose responsible turning perfect assassin Henrietta given second chance cost 7.446    
Terra Mater,100233,Documentary  Terra Mater TV film series nature science history 9.5    
Men in Black: The Series,1153,Animation Action & Adventure Comedy  Men Black Series known MIB Series Men Black Animated Series American animated television series originally aired WB Kids WB programming block October June features characters science fiction film Men Black based comic book series Men Black Lowell Cunningham originally published Aircel Comics series produced Adelaide Productions unit Sony Pictures Television Amblin Entertainment half hour series originally airing Saturday mornings later moving weekdays final run detailed series movie saga 7.5    
Unsere Geschichte,116638,Documentary   0.0    
Needless,34806,Animation Action & Adventure Comedy Sci-Fi & Fantasy  Adam Blade Needless person possessing amazing mutant abilities restore peace war ravaged Japan friends fight evil research group called Simeon 7.75    
Messi Meets America,228096,Documentary  Join Lionel Messi embarks historic chapter taking North America Major League Soccer storm ushering new era game Inter Miami CF teammates 9.0    
Live Up To Your Name,72851,Drama  Heo m oriental doctor acknowledged best acupuncture moxibustion Joseon success blocked low status 6.95    
A Love To Remember,107159,Drama  rich handsome architect flying Acapulco Mexico City plane crashes beautiful young girl finds forest decides bring home look 7.2  Alberto Gómez Leonardo Abreu  
Btooom!,45125,Animation Action & Adventure Sci-Fi & Fantasy  Sakamoto unemployed young man world players online fighting game called Btooom day wakes appears tropical island remember got 7.63    
Abnormal Summit,62424,Talk Reality  Led trio Korean celebrities multinational panel men engage lighthearted debates issues affect Korea 8.286    
Chidemaneh,234161,Reality Comedy Talk Family  large Iranian competition field interior design home decoration aim supporting businesses improving level knowledge society field interior decoration 6.0  Seyed Javad Hashemi  
Folklore,83090,Mystery Drama  Bringing talented Asian directors working genre sphere new anthology series creates atmosphere unlike come region 6.7  Eric Khoo  
LOONA TV,96804,Reality Comedy  LOONA TV 이달의 소녀 탐구 Girl Month Inquiry short videos featuring members LOOΠΔ travels scenes jacket shootings sets music video filming time interactions fun 7.0    
Yalan Dünya,43393,Family Comedy  Yalan Dünya produced Gülse Birsel directed Jale Atabey 6.1  Gülse Birsel Jale Atabey Özberk  
My Secret Identity,2344,Action & Adventure Comedy Family  Secret Identity Canadian television series starring Jerry Derek McGrath Originally broadcast October CTV Canada series aired syndication United States series won International Emmy Award Outstanding Achievement Programming Children Young People 7.1  Brian Levant Chuck Lorre  
Tsubasa,153516,Drama  story follows year old Tsubasa dedicates life family shop life turned upside mother missing came home pay mother debt starts work small radio station DJ 0.0    
A Storm for Christmas,210532,Drama Comedy  group people arrive Oslo airport welcome loved ones fly home families want fly away escape Christmas way Christmas mission goes awry stranded airport clock ticking hours til Christmas 7.157  Lars Saabye Christensen Per-Olav Sørensen  
Wheel of Fortune,2778,Family Reality  game sees contestants solve word puzzles similar Hangman win cash prizes determined spinning giant carnival wheel 6.8  Merv Griffin  
Battle for Happiness,214996,Drama Mystery  suspense drama depicting mothers engaged fierce social media battle destroy happiness free oppression hurt secrets regain true selves 7.333  Joo Young-ha  
My Second Aoharu,234251,Drama Comedy  Shiratama Sayako experienced good luck child dreamed architect studied hard repeatedly failed university entrance exams years old works field far away ideal job day happens meet mysterious university student Ogasawara Taku tells past dream architect Ogasawara Taku tells late accepted university Inspired talk Shiratama Sayako decides study university entrance exams studies hard finally gets accepted university Shiratama Sayako meets Ogasawara Taku senior architecture department 0.0  Ayako Kitagawa  
Por ella soy Eva,42350,Comedy  Por Ella Soy Eva Mexican soap opera produced Rosy Ocampo Televisa based Colombian soap opera En los tacones de Eva Jaime Camil Lucero starred main protagonists Mariana Seoane Marcelo Córdoba starred main antagonists Best Telenovela Year 7.891  Elkim Ospina Fernán Rivera Juan Carlos Troncoso  
Xica da Silva,46143,Soap Drama   7.8  Walcyr Carrasco  
Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,154098,Animation Comedy Sci-Fi & Fantasy  Endo Kobayashi love bicker latest video game fixation think simply providing color commentary game characters Siegwald hear talking fiancée villainess Lieselotte 6.889    
I Am the Night,81239,Crime Drama Mystery  Fauna Hodel given away teenage birth mother begins investigate secrets past following sinister trail swirls closer infamous Hollywood gynecologist connected legendary Black Dahlia murder 6.566  Sam Sheridan  
The Horror of Dolores Roach,217825,Drama Comedy  unjust year prison sentence Dolores Roach returns gentrified Washington Heights reunites old stoner friend Luis lets live work masseuse basement empanada shop promise newfound stability quickly threatened Magic Hands Dolores driven shocking extremes survive 6.6  Aaron Mark  
Star of the Giants,118453,Action & Adventure Animation  press conference Nagashima Shigeo joining professional baseball team Yomiurhi Kyojin ball thrown boy Hoshi Hyuma thrown ball meant letter challenge father Hoshi Ittetsu trained Huma young achieve dream professional baseball player 7.8  Ikki Kajiwara  
Dolls' Frontline,117310,Animation Action & Adventure Sci-Fi & Fantasy  fallout nuclear war humanity survives help life like androids known Dolls Built serve fight wars Tactical Dolls T Dolls elite team comprised T Dolls sent face new rogue threat Sangvis Ferri Leading battle new human commander 5.3    
Pantanal,158415,Drama Soap  mysterious disappearance father Joventino cowboy José Leôncio wealthy farm owner Pantanal years passed bitter hearted father vanishing escape wife Rio de Janeiro baby José Leôncio chance amends boy young man raised big city different values habits 6.081  Bruno Luperi  
Roots: The Next Generations,13436,Drama  Roots Generations television miniseries introduced continuing fictionalized story family Alex Haley life Henning Lauderdale County Tennessee USA sequel miniseries based seven chapters Haley novel entitled Roots Saga American Family plus additional material Haley Roots Generations produced budget million nearly times large original 7.333  Alex Haley  
Breakers,1984,Drama  Breakers Australian television series aired Network shown Ireland City Channel screened BBC United Kingdom New Zealand 5.0    
TWICE TV,100060,  Follow K Pop girl group TWICE scenes look daily lives 0.0    
Boruto: Naruto Next Generations,70881,Action & Adventure Animation  life shinobi beginning change Boruto Uzumaki son Seventh Hokage Naruto Uzumaki enrolled Ninja Academy learn ways ninja series mysterious events unfolds Boruto story begin 7.888    
Kemono Friends,69288,Animation Comedy  Japari Park enormous integrated zoo built world mysterious substance found called Sand Star causes animals turn humanoid beings called Animal Girls new creatures spend day peacefully zoo visitors time lost child turns park child attempt find way home turns great adventure Animal Girls 4.735    
CUE!,112463,Animation Comedy  trials tribulations group sixteen young women follow dreams voice actors voice acting world highly competitive matter practices past audition process Despite frustrations setbacks story new generation voice actors begin 5.8    
Dirty Money,76307,Crime Documentary  crippling payday loans cars cheat emissions tests investigative series exposes brazen acts corporate greed corruption 7.11    
The Riches,2933,Drama Comedy  family crooks assume identity upper middle class suburban clan Deep South 7.056  Dmitry Lipkin  
Figure It Out,4244,  Figure American children game airs Nickelodeon original series hosted Summer Sanders ran seasons July January revival began running June hosted Jeff Sutphen Kids special skills unique achievements compete contestants panel Nick celebrities try guess predetermined phrase describes contestant talent series loose adaptation Line Got Secret established panel shows created Mark Goodson Bill Todman Shortly series aired run episode Figure began airing repeats Nick GAS network ceased end tagline Strain Brain series originally recorded Nickelodeon Studios Universal Studios Orlando Florida revival episodes filmed stage Paramount Studios Los Angeles Reruns Sanders hosted series shows carried defunct cable channel Nickelodeon Games Sports Kids episodes Sanders hosted series aired oriented rerun block airs TeenNick series aired block August August 6.875    
Senyu.,52883,Action & Adventure Animation Comedy  story gigantic hole suddenly opened world day demons appeared king thinks portends return demon king Rukimedesu sealed away hero Kureashion millenium ago king decreed descendants hero threat people showed Hero Aruba sadistic palace warrior Ross team adventure begins 5.769    
Onihei,70943,Drama Animation Crime  historical novel series depicts Heizou Hasegawa metes justice wrongdoers supervises crackdown arsonists robbers Japan Edo period 7.882    
Everything Now,234239,Comedy Drama  months recovery eating disorder year old Mia devises bucket list quintessential teen experiences lost time 6.6  Ripley Parker  
Lege kommt auf den Geschmack,239236,Documentary   0.0    
Het Perfecte Plaatje,115128,   8.0    
Go! Live Your Way,87024,Drama  Charismatic Mía gets scholarship elite performing arts school makes close friends clashes owner popular daughter 8.9  Sebastian Mellino  
Vai Que Cola,64503,Comedy   7.6  Fil Braz Renato Fagundes Leandro Soares  
Catwalk,13361,Drama  form pop band named Catwalk 6.0    
Dokter Ruben,234849,Documentary  Ruben Terlou trained doctor meets courageous getters healthcare seven countries try cure ailment sickening conditions poverty inequality pollution insecurity 0.0    
The Staircase,122196,Drama Crime  exploration life Michael Peterson sprawling North Carolina family suspicious death wife Kathleen Peterson 6.993  Antonio Campos  
Tsuredure Children,72509,Animation Comedy  series depicting scenarios young love stories range boy crippled absolute lack confidence accept fact girl dreams actually asked date near psychotic girl pours blood homemade chocolate order win heart 8.125    
Lua Vermelha,40334,Sci-Fi & Fantasy Drama  Lua Vermelha Portuguese teen television series vampires broadcast SIC Produced partnership SP TV premiered January passing week ends July series started displayed Monday Friday Recently series displayed Sunday broadcast SIC 4.2  Sic  
Die Heiland: Wir sind Anwalt,80955,Drama   6.7  Jana Burbach  
Nuremberg,7389,Drama War & Politics  Justice Robert Jackson leads Allied prosecutors trying Germans Nazi war crimes World War II 7.5    
Broken Pieces,69238,Action & Adventure Comedy Drama Family  story difficult choices tough decisions entwined lives parents torn children hearts Gulseren comes poor background Cihans wife Dilara wealthy gave birth hospital day years ago mistake change destinies Having similar surnames absent minded nurse mixed babies noticed truth children revealed fundamental problems arise families totally different lifestyles economic statuses events bring Cihan Gulseren closer inexplicable feelings run away ignore 7.0    
Oogappels,85516,Drama   9.25    
Mob Psycho 100,75867,Action & Adventure Comedy Mystery  inconspicuous middle school psychic confronts organization plotting use psychics rule world Based hit manga 5.9    
Mula Sa Puso,12179,Drama Crime  Mula sa Puso Filipino television series originally aired ABS CBN March April Claudine Barretto Rico Yan Diether Ocampo played roles main protagonists series aired Studio Kapamilya Channel ABS CBN subsidiaries remake starring Lauren Young JM De Guzman Enrique Gil aired ABS CBN March August gave critical acclaim director Wenn Deramas prime time soap project director gave character actress Princess Punzalan critical acclaim character antagonist phenomenal Selina Perriera Matias reincarnated television remake award winning soap actress Eula Valdez known competitive soap tied Esperanza ran spanned film soundtrack entitled Mula Sa Puso ni Esperanza TV series crossovers prime time dramas Esperanza short lived Mini series Sa Sandaling Kailangan Mo Ako 0.0    
Boulevard Bio,62797,Talk   6.0    
Russian Dolls: Sex Trade,20790,Crime Drama  Young women Lithuania Russia taken Belgium gang involved sex trade work sex slaves 7.7  Mark Punt Guy Goossens  
The Imperfects,203555,Action & Adventure Drama Sci-Fi & Fantasy  experimental gene therapy turns monsters somethings band hunt scientist responsible force human 7.038    
ICAC Investigators,80137,Crime  ICAC Investigators long running family Hong Kong television miniseries work Hong Kong Independent Commission Corruption ICAC series public awareness films produced Radio Television Hong Kong independent department government co operation ICAC series dramatises real cases Commission serves educate populace corrupt practises public relations tool ICAC 7.0    
The Fiery Priest,86830,Crime Comedy  People commit variety ugly crimes days forgive giving testimony week believe repent having faith truth faith repeat sins remorse people atone evil deeds feel comfortable carefree victims suffering people equal religions time discriminate people uses interest Screening good people punishing deserve punished defending justice needed modern day religion priest sense justice teams detective prosecutor try solve mysterious death elderly priest serve justice 7.808  Park Jae-beom  
Idol × Warrior Miracle Tunes!,87384,Kids Action & Adventure Sci-Fi & Fantasy  Music Kingdom contains musical treasures called Sound Jewels produce Song Blessings Sound Jewels stolen Maou corrupts Negative Jewels Dokudoku dan Negative Jewels turn humans Negative Jewelers spread Negative Aura Maou use plan conquer human world composing evil song order recover Sound Jewels goddess Music Kingdom sends Fairy Rhythms Poppun Rocky Kuranosuke human world seek help 7.667  Takashi Miike Masato Nakamura  
Koro Sensei Quest!,69453,Action & Adventure Animation Comedy Sci-Fi & Fantasy  ready strange fun filled adventure favorite group assassins killer class time got magic brand new spin series follow chibis Class E learn swordsmanship sorcery Kunugigaoka Magic School mission Defeat evil Demon King Koro Sensei face trials perils magical school 6.8    
The Shell Game,81393,Drama   0.0    
Who Are You: School 2015,62511,Drama Mystery  losing memory accident bullied high school orphan finds place identical looking girl gone missing 7.8  Kim Seong-yoon  
Between the Lines,2997,Drama  Detective Superintendent Tony Clark ambitious member Complaints Investigation Bureau internal organisation investigates claims corruption inside police England Wales way Clark overcomes strong influence superiors problems private life notably break marriage following affair WPC Jenny Dean 5.6  J.C. Wilsher  
Wolf Girl & Black Prince,68960,Animation Comedy  Erika Shinohara taken lying romantic exploits earn respect new friends ask picture boyfriend hastily snaps photo handsome stranger friends recognize popular kind hearted Kyouya Sata Trapped web lies desperately trying avoid humiliation Erika explains predicament Kyouya hoping pretend boyfriend Kyouya angel appears actually mean spirited sadist forces Erika dog exchange keeping secret Begrudgingly accepting deal Erika soon begins glimpses real Kyouya beneath multiple layers outer persona finds falling help question feel way Kyouya finally honest woman Erika destined wolf girl forever 6.902    
Chicago Justice,67993,Crime Drama  State Attorney dedicated team prosecutors investigators navigates heated city politics controversy head fearlessly pursuing justice 6.766  Dick Wolf  
Run On,113240,Drama  Veering course preset path track star follows pace heart time film translator steps life 7.6    
Deep State,74712,Drama Action & Adventure Crime  happens man believes retired called job regain life discover job mean life 6.987  Matthew Parkhill Simon Maxwell  
Hard Knocks,12940,Documentary  inside look NFL training camps coaches rookies trying team Hard Knocks showcases takes NFL 7.208  Marty Callner  
A Centaur's Life,72506,Animation Comedy Sci-Fi & Fantasy  Kimihara Himeno known Hime goes life love studies like ordinary high school girl difference centaur enjoys school life classmates unique shapes including Nozomi draconid Kyoko goatfolk angelfolk class representative Sassas chan Antarctican Hime younger cousin Shino chan friend Maki chan class representative younger sisters join cast cute slice life story girls human 7.5    
Knokke off,203616,Drama   9.0  Anthony Van Biervliet  
XIII: The Series,34639,Action & Adventure Drama Mystery War & Politics  plot kill president USA agent lost memories tries recover life memories use cover dirty business involving high ranking officials CIA White House 6.146  William Vance Jean Van Hamme  
Dog love,21756,Comedy  Perro Amor Spanish language telenovela produced United States based television network Telemundo originally ran United States January July Colombian soap opera remake Cenpro Televisión daily telenovela Perro Amor written Natalia Ospina Andrés Salgado soap operas Telemundo broadcast English subtitles closed captions 6.4  Aurelio Valcárcel Carrol  
Nathan For You,58957,Comedy Documentary  Self proclaimed business expert writer director comedian Nathan Fielder helps real small businesses turn profit marketing tactics ordinary consultant dare attempt driving foot traffic strip souvenir shop Hollywood flair Johnny Depp impersonator creating rebate redeemed climbing mountain founding coffee shop called Dumb Starbucks Nathan gone limit ideas come life unorthodox approach problem solving Nathan genuine efforts good draw real people encounters experience far signed 8.2  Nathan Fielder Michael Koman  
Angels in America,11245,Drama Sci-Fi & Fantasy  couples relationships dissolve amidst backdrop Reagan era politics spreading AIDS epidemic rapidly changing social political climate 7.601    
Allsång på Skansen,5177,Family Reality  Allsång på Skansen Swedish tv held Skansen Stockholm summer Tuesdays audience supposed sing musical guests known Swedish songs started small scale people audience Today people come performance 6.0    
Max Steel,46974,Animation Action & Adventure Sci-Fi & Fantasy  Max Steel science fiction comedy CGI animated series imagining predecessor based Mattel action figure Max Steel premiered March Disney XD 7.547  Len Wiseman  
Twenty Twelve,38210,Comedy  mock documentary following challenges personal professional faced team responsible delivering biggest Earth Olympics getting busload non English speaking Brazilians B appoint run Cultural Olympiad vaunted wind turbines wo turn wind day work men women job stage greatest sporting event world 7.4  John Morton  
Farewell Letter,221244,Drama Family  Alanur modern strong businesswoman Ziya businessman Antakya close traditions great love past families love unintentionally separated started lives Mehmet pupil mother Seher Ziya eldest son plans quit job future dance enthusiast life Aslı Alanur year old girl studying year French high school carefully designed future Alanur Ziya paths cross years Aslı Mehmet love 8.0  Deniz Çelebi Dikilitaş  
The Neighbor,62766,Comedy Drama  La vecina comedy telenovela produced Lucero Suárez Televisa remake telenovela La costeña y el cachaco produced RCN TV 5.1  Mónica Agudelo Tenorio  
1983,82798,Drama Crime Mystery  years devastating terrorist attack halted course Poland liberation subsequent downfall Soviet Union idealistic law student Kajetan disgraced police investigator Anatol stumble conspiracy kept Iron Curtain standing Poland living repressive police state 6.479  Maciej Musiał Joshua Long  
Yamada's First Time: B Gata H Kei,45967,Animation Comedy  OMG girl school Yamada wants like sex friends totally thinks devirginize different boys believe like boy school think heard friend neighbor cousin lab partner Yamada kissed Oh God totally die like burn makeup shave eyebrows embarrassing think Today lunch saw Yamada flirting like reals flirting geek Kosuda know guy Photography club muscles boring face kind reminds black white movie Super lame Yamada sex score cherry boys needs like Sex Ed heard away 7.9  Yōko Sanri  
Rude Miss Young Ae,86542,Comedy  seventeenth season realistic drama thrills sadness working women centered single woman named Lee Young ae 0.0    
Kaiba,34747,Animation Sci-Fi & Fantasy Drama Mystery Action & Adventure  world memories stored like computer data young man named Kaiba searches lost memories discovers connection mysterious girl 8.086    
"Saimdang, Memoir of Colors",67050,Drama  art history lecturer unfairly disgraced refusing certify suspicious painting endeavors set record straight exploring mystery century artist diary lead genuine painting 6.9    
Gym Tony,62865,Comedy   4.714  Javier Veiga  
"WATAMOTE ~No Matter How I Look at It, It's You Guys Fault I'm Not Popular!~",61755,Animation Comedy Drama  year old Kuroki Tomoko dated dozens boys easily popular girl inside dating games reality gets tongue tied talking people middle school actual friend enter high school desperately wants popular understand real life work like games artificial successes pave way real folly failure drop strategy blame 8.3    
@midnight with Chris Hardwick,61025,Comedy Talk  Chris Hardwick lead celebrity contestants ultimate internet wormhole Culling darkest recesses social media compete determine funniest day pop culture 5.1  Jon Zimelis Alex Blagg Jason U. Nadler  
Die Nordstory,74374,Documentary   0.0  Steffen Schneider Matthias Vogler Jess Hansen  
"Say ""I Love You.""",52878,Animation Drama  Friends suck trusting setting lesson Mei Tachibana learned heart ripped shell left girl unlike found easy solution friend Okay maybe easy sounds worked Mei handsome charming annoyingly popular Yamato Kurosawa came freakish reason like Mei gave phone number needed help came actually came things getting way complicated Mei princess tower waiting knight shining armor rescue kiss confuse little words hard heartbeats trembling lips unspoken breath specter betrayals past future present haunt LOVE 7.325    
Elves,135864,Drama Mystery Sci-Fi & Fantasy  Christmas vacation teenage girl family turns nightmare discover ancient threat haunts island 6.908  Stefan Jaworski  
Above Suspicion,16343,Drama  Suspicion British TV series based Lynda La Plante novels Suspicion Red Dahlia Deadly Intent Silent Scream stars Kelly Reilly Ciarán Hinds features career La Plante latest heroine DC Anna Travis series Suspicion shown fourth fifth January second series Suspicion Red Dahlia shown fourth fifth sixth January series Suspicion Deadly Intent shown fourth fifth January fourth series Suspicion Silent Scream shown ninth sixteenth January break previous broadcasts broadcast consecutive days latest tale serialised weekly ITV cancelled Suspicion 7.2  Lynda La Plante  
Women of the Night,81180,Drama Crime  Haunted shadowy past wife rising star Amsterdam mayoral office finds drawn city underworld sex drugs 6.5  Ian Ginn Maarten Almekinders  
Atrévete a soñar,18350,Drama  Danna Paola stars Patito Eleazar Gómez Mateo Violeta Isfel Cynthia Klitbo play antagonist roles Antonella Bianca telenovela features adult protagonists René Strickler Vanessa Guzmán aired Sunday March telenovela debut Sunday Mexico year success major hit Mexico especially children final episode Sunday March 8.09    
I Tried Asking While Kowtowing,106691,Animation Comedy  Grovel want motto Suwaru Doge firmly stands believing kneeling begging grant majestic view woman naked body realizing power groveling dogeza stance Doge wastes time exploiting lewd requests Targeting cutest hottest girls school step closer goal beholding nude bodies matter harm cause social standing 4.75    
Maria Mercedes,6547,Drama Soap  María Mercedes poor girl sells lottery tickets meets rich man hates family sees María Mercedes opportunity lives miserable 7.145  Inés Rodena  
The Agatha Christie Hour,28007,Action & Adventure Drama Mystery  episode program based short stories written Agatha Christie wide ranging themes romances supernatural themes couple adventures common link came talented pen Agatha Christie entertaining drama carefully crafted cast Britain best known actors time represented 6.727    
Rubí,12961,Soap Drama  Rubí Pérez beautiful poor woman studies exclusive university thanks financial support Cristina hard working older sister best friends Maribel de la Fuente kind wealthy young woman Rubí actually jealous Maribel social status pitying disability dreams marrying rich man leave poverty 7.635  Yolanda Vargas Dulché  
Devil in Ohio,133700,Crime Drama Mystery  Determined protect young patient escaped mysterious cult psychiatrist takes girl putting family life danger 6.684  Daria Polatin  
Left-Handed Wife,85412,Family Drama  Lee Soo Ho Oh San Ha deeply love wedding honeymoon honeymoon Lee Soo Ho accident loses memory Oh San Ha know happened husband tries find conspiracy lurks beneath 4.5  Moon Eun-ah  
Carnival Phantasm,43295,Animation Comedy Sci-Fi & Fantasy  Comedy OVA series based Type Moon Gag manga Moon focuses funny absurd situations happening characters Type Moon franchises Fate stay night Tsukihime 8.96    
