name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords
Major 2nd,"Shigeno Daigo is an elementary student whose father, Goro, is a professional baseball player. Inspired by his father, who was once a Major League player, Daigo started playing baseball with the Mifune Dolphins, a youth team. However, he was unable to live up to the expectations of being the son of a professional, and quit baseball after less than a year. Then, in the spring of his sixth-grade year, Daigo's school welcomes a transfer student, Sato Hikaru, whose father is Sato Toshiya, a former Major League player and Goro's close friend. The fate of these two young men begins to move forward!",78476,https://image.tmdb.org/t/p/w500/9UmoNij31C7zlC3hiF5UJ4DDD9C.jpg,7.5,8,False,[],[],['Takuya Mitsuda'],[],2018.0,"['Animation', 'Drama']","['Shigeno', 'Daigo', 'elementary', 'student', 'father', 'Goro', 'professional', 'baseball', 'player', 'Inspired', 'father', 'Major', 'League', 'player', 'Daigo', 'started', 'playing', 'baseball', 'Mifune', 'Dolphins', 'youth', 'team', 'unable', 'live', 'expectations', 'son', 'professional', 'quit', 'baseball', 'year', 'spring', 'sixth', 'grade', 'year', 'Daigo', 'school', 'welcomes', 'transfer', 'student', 'Sato', 'Hikaru', 'father', 'Sato', 'Toshiya', 'Major', 'League', 'player', 'Goro', 'close', 'friend', 'fate', 'young', 'men', 'begins', 'forward']"
Death in Paradise,A brilliant but idiosyncratic British detective and his resourceful local team solve baffling murder mysteries on the fictional Caribbean island of Saint-Marie.,41956,https://image.tmdb.org/t/p/w500/lFvpF2V0xkiSdAVAViVqqEeeCt9.jpg,7.5,213,False,[],[],['Robert Thorogood'],[],2011.0,"['Comedy', 'Crime', 'Drama', 'Mystery']","['brilliant', 'idiosyncratic', 'British', 'detective', 'resourceful', 'local', 'team', 'solve', 'baffling', 'murder', 'mysteries', 'fictional', 'Caribbean', 'island', 'Saint', 'Marie']"
Three Rivers,"Three Rivers is an American television medical drama that debuted on CBS on October 4, 2009, starring Alex O'Loughlin in the role of an infamous transplant surgeon in Pittsburgh, Pennsylvania. On November 30, 2009, after just eight episodes of the season had aired, CBS announced that Three Rivers had been pulled from their schedule with no plans to have it returned, and the series was later officially cancelled. However, the series later returned to the network on June 5, 2010 to burn off the remaining unaired episodes.",18591,https://image.tmdb.org/t/p/w500/exDuz53NNj4PdoT5Ckkri5rpK7o.jpg,7.5,15,False,[],[],[],[],2009.0,['Drama'],"['Rivers', 'American', 'television', 'medical', 'drama', 'debuted', 'CBS', 'October', 'starring', 'Alex', 'role', 'infamous', 'transplant', 'surgeon', 'Pittsburgh', 'Pennsylvania', 'November', 'episodes', 'season', 'aired', 'CBS', 'announced', 'Rivers', 'pulled', 'schedule', 'plans', 'returned', 'series', 'later', 'officially', 'cancelled', 'series', 'later', 'returned', 'network', 'June', 'burn', 'remaining', 'unaired', 'episodes']"
Burden of Truth,A big city lawyer returns to her hometown to take the case of a group of girls suffering from a mysterious illness.,72743,https://image.tmdb.org/t/p/w500/2YLg5PQ27kgRp6uncqUhKHoXXUC.jpg,7.5,90,False,[],[],['Brad Simpson'],[],2018.0,['Drama'],"['big', 'city', 'lawyer', 'returns', 'hometown', 'case', 'group', 'girls', 'suffering', 'mysterious', 'illness']"
Flowers in the Attic: The Origin,"After a whirlwind romance, Olivia finds herself as the mistress of the imposing Foxworth Hall, where she soon discovers that the fairy tale life she expected has quickly become a nightmare.",203728,https://image.tmdb.org/t/p/w500/uMbGo8zmkYngFL4M9dsbc7xrq9b.jpg,7.5,12,False,[],[],"['Amy Rardin', 'Paul Sciarrotta', 'Conner Good']",[],2022.0,['Drama'],"['whirlwind', 'romance', 'Olivia', 'finds', 'mistress', 'imposing', 'Foxworth', 'Hall', 'soon', 'discovers', 'fairy', 'tale', 'life', 'expected', 'quickly', 'nightmare']"
Nurses,"Like good soldiers in a war-zone, hospital staff are expected to respect the chain of command when dealing with life and death situations. But what happens when smug doctors, arrogant surgeons, and out-of-touch administrators make that easier said than done? Nurses deals with the professional and personal lives of four female colleagues who cope in different ways with the challenges of life on the trauma ward. With determination, strength, and a dark sense of humor, they achieve the demanding and inspiring task of saving lives in a system that sometimes seems designed to do the opposite.",66585,https://image.tmdb.org/t/p/w500/c1gk4Y3Hkn5quVuiVZps8W5EVxo.jpg,7.5,3,False,[],[],['Petja Peltomaa'],[],2014.0,['Drama'],"['Like', 'good', 'soldiers', 'war', 'zone', 'hospital', 'staff', 'expected', 'respect', 'chain', 'command', 'dealing', 'life', 'death', 'situations', 'happens', 'smug', 'doctors', 'arrogant', 'surgeons', 'touch', 'administrators', 'easier', 'said', 'Nurses', 'deals', 'professional', 'personal', 'lives', 'female', 'colleagues', 'cope', 'different', 'ways', 'challenges', 'life', 'trauma', 'ward', 'determination', 'strength', 'dark', 'sense', 'humor', 'achieve', 'demanding', 'inspiring', 'task', 'saving', 'lives', 'system', 'designed', 'opposite']"
Drops of God,"While the world of wine mourns the death of Alexandre Léger, his estranged daughter, Camille, learns his extraordinary collection is now hers. But before she can claim her inheritance, Camille must best Alexandre's protégé, Issei, in a test of their senses.",218961,https://image.tmdb.org/t/p/w500/9VxIqKXkgVWTZ1y5c3sKQQi6NvO.jpg,7.5,42,False,[],[],['Quoc Dang Tran'],[],2023.0,['Drama'],"['world', 'wine', 'mourns', 'death', 'Alexandre', 'Léger', 'estranged', 'daughter', 'Camille', 'learns', 'extraordinary', 'collection', 'claim', 'inheritance', 'Camille', 'best', 'Alexandre', 'protégé', 'Issei', 'test', 'senses']"
The Defence,"Three-year-old Nikola Szlezyngier disappears in unexplained circumstances and her parents Angelika and Dawid are the main suspects. Angelika contacts an old friend Joanna Chylka, a brilliant, cynical and successful lawyer to help. With her new apprentice Kordian, Joanna will try to bring the case to a happy close.",85233,https://image.tmdb.org/t/p/w500/3sohkhCEkIboAuJf8SH4H3HRmsU.jpg,7.5,11,False,[],[],[],[],2018.0,"['Crime', 'Drama']","['year', 'old', 'Nikola', 'Szlezyngier', 'disappears', 'unexplained', 'circumstances', 'parents', 'Angelika', 'Dawid', 'main', 'suspects', 'Angelika', 'contacts', 'old', 'friend', 'Joanna', 'Chylka', 'brilliant', 'cynical', 'successful', 'lawyer', 'help', 'new', 'apprentice', 'Kordian', 'Joanna', 'try', 'bring', 'case', 'happy', 'close']"
Combat!,"Combat! is an American television program that originally aired on ABC from 1962 until 1967. The show covered the grim lives of a squad of American soldiers fighting the Germans in France during World War II. The program starred Rick Jason as platoon leader Second Lieutenant Gil Hanley and Vic Morrow as Sergeant ""Chip"" Saunders.",4316,https://image.tmdb.org/t/p/w500/4Xk9VQ5Xa6jkRHBINkHiRzRNgde.jpg,7.5,92,False,[],[],[],[],1962.0,"['War & Politics', 'Drama']","['Combat', 'American', 'television', 'program', 'originally', 'aired', 'ABC', 'covered', 'grim', 'lives', 'squad', 'American', 'soldiers', 'fighting', 'Germans', 'France', 'World', 'War', 'II', 'program', 'starred', 'Rick', 'Jason', 'platoon', 'leader', 'Second', 'Lieutenant', 'Gil', 'Hanley', 'Vic', 'Morrow', 'Sergeant', 'Chip', 'Saunders']"
Ms Fisher's Modern Murder Mysteries,"In swinging 60’s Melbourne, gorgeously reckless Peregrine Fisher inherits a windfall when the famous aunt she never knew goes missing over the highlands of New Guinea. Peregrine must prove herself brilliant enough to become a world class private detective in her own right.",86847,https://image.tmdb.org/t/p/w500/o7iLddzdaTdCjTRz72qSvVQ5Djj.jpg,7.5,21,False,[],[],"['Deb Cox', 'Fiona Eagger']",[],2019.0,"['Mystery', 'Crime', 'Drama']","['swinging', 'Melbourne', 'gorgeously', 'reckless', 'Peregrine', 'Fisher', 'inherits', 'windfall', 'famous', 'aunt', 'knew', 'goes', 'missing', 'highlands', 'New', 'Guinea', 'Peregrine', 'prove', 'brilliant', 'world', 'class', 'private', 'detective', 'right']"
Code Blue,"Four young physicians are assigned to the “Doctor Helicopter” system, the latest medical system where a medical team is dispatched to the patients via helicopter to provide medical care in the field as soon as possible. The doctors experience traumatic medical situations, deal with personal ambitions, and witness the fragility of life, all while growing personally and professionally.",21021,https://image.tmdb.org/t/p/w500/rBzW9ugeSJ0PvfqD1jkSkNaeKQh.jpg,7.5,20,False,[],[],[],[],2008.0,['Drama'],"['young', 'physicians', 'assigned', 'Doctor', 'Helicopter', 'system', 'latest', 'medical', 'system', 'medical', 'team', 'dispatched', 'patients', 'helicopter', 'provide', 'medical', 'care', 'field', 'soon', 'possible', 'doctors', 'experience', 'traumatic', 'medical', 'situations', 'deal', 'personal', 'ambitions', 'witness', 'fragility', 'life', 'growing', 'personally', 'professionally']"
X,"It's the year of destiny and 15 year old Kamui Shirō, a powerful  psychic, has returned to Toyko after a 6 year absence. He returns to protect his childhood friends, Fūma, and Fūma's younger sister, Kotori. But destiny and fate are haunting Kamui and pulling in himself and his loved ones. It is his destiny to decide the fate of the world and mankind, no matter if he wants the role or not.",3251,https://image.tmdb.org/t/p/w500/mblTlK6XNGBrnrK3ftEIv1antZP.jpg,7.5,93,False,[],[],[],[],2001.0,"['Animation', 'Drama', 'Action & Adventure']","['year', 'destiny', 'year', 'old', 'Kamui', 'Shirō', 'powerful', 'psychic', 'returned', 'Toyko', 'year', 'absence', 'returns', 'protect', 'childhood', 'friends', 'Fūma', 'Fūma', 'younger', 'sister', 'Kotori', 'destiny', 'fate', 'haunting', 'Kamui', 'pulling', 'loved', 'ones', 'destiny', 'decide', 'fate', 'world', 'mankind', 'matter', 'wants', 'role']"
The Yard,"After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",78058,https://image.tmdb.org/t/p/w500/njo3iQWyK6PXWAcbs6Ykx9gGn6l.jpg,7.5,48,False,[],[],"['Caner Yalcin', 'Mehmet Güzelbeyoglu']",[],2018.0,"['Crime', 'Drama']","['fateful', 'domestic', 'clash', 'devoted', 'mother', 'finds', 'prison', 'fighting', 'survive', 'hopes', 'reuniting', 'daughter']"
Felony Squad,Twenty-year veteran Detective Sergeant Sam Stone is paired with rookie Briggs in a large Western metropolis.,10846,https://image.tmdb.org/t/p/w500/lBvHaTALYeRH6OUHfopl0WANbXD.jpg,7.5,2,False,[],[],['Richard Murphy'],[],1966.0,"['Crime', 'Drama']","['year', 'veteran', 'Detective', 'Sergeant', 'Sam', 'Stone', 'paired', 'rookie', 'Briggs', 'large', 'Western', 'metropolis']"
Zemheri,"Firuze and Ayaz. Two beautiful heart, two family carrying children overhead. Fate brought them together. Her father's unjust conviction in the elevator accident that killed thirteen people triggered Firuze. Carrying the responsibility of being the man of the house, Ayaz is faced with Firuze, which he sacrificed for his mother when he was about to marry another.",97296,https://image.tmdb.org/t/p/w500/6ZEx8hBvUtpPdczbQxN2uOAtNWI.jpg,7.5,12,False,[],[],['Hilal Saral'],[],2020.0,['Drama'],"['Firuze', 'Ayaz', 'beautiful', 'heart', 'family', 'carrying', 'children', 'overhead', 'Fate', 'brought', 'father', 'unjust', 'conviction', 'elevator', 'accident', 'killed', 'thirteen', 'people', 'triggered', 'Firuze', 'Carrying', 'responsibility', 'man', 'house', 'Ayaz', 'faced', 'Firuze', 'sacrificed', 'mother', 'marry']"
Step Up,"Twins Tal and Janelle relocate from Ohio to Atlanta, where at their new school High Water is always a beat.",75379,https://image.tmdb.org/t/p/w500/kl0TlLAvR6U23KQsFbW14iFkwOe.jpg,7.5,83,False,[],[],['Holly Sorensen'],[],2018.0,['Drama'],"['Twins', 'Tal', 'Janelle', 'relocate', 'Ohio', 'Atlanta', 'new', 'school', 'High', 'Water', 'beat']"
Glass Mask,"Her father passed away very early and her mother lives and works in a crowded Chinese restaurant. Kitajima Maya, a 13-year old girl, has to carry the burden of making ends meet as she fights against her ill fate. However, she is able to overcome the trials and tribulations in her life with her passion and enthusiasm. She happens to encounter the reclusive actress Tsukikage who decides to train and mould her into the foremost actress of her generation.",35175,https://image.tmdb.org/t/p/w500/ridoYPmXQ7G4K7FzoQWdtK2V8Vg.jpg,7.5,2,False,[],[],['Mamoru Hamatsu'],[],2005.0,"['Animation', 'Drama']","['father', 'passed', 'away', 'early', 'mother', 'lives', 'works', 'crowded', 'Chinese', 'restaurant', 'Kitajima', 'Maya', 'year', 'old', 'girl', 'carry', 'burden', 'making', 'ends', 'meet', 'fights', 'ill', 'fate', 'able', 'overcome', 'trials', 'tribulations', 'life', 'passion', 'enthusiasm', 'happens', 'encounter', 'reclusive', 'actress', 'Tsukikage', 'decides', 'train', 'mould', 'foremost', 'actress', 'generation']"
Gaus Electronics,"The series is about the office workers of Marketing Team 3 at the home appliance headquarters of Gaus Electronics—a multinational company. It highlights the highs and lows of corporate life, and love and friendship between the employees.",197084,https://image.tmdb.org/t/p/w500/gKPLyIu0TQo3tkV9cgl9mT5GuC7.jpg,7.5,16,False,[],[],['Seo Su-min'],[],2022.0,"['Drama', 'Comedy']","['series', 'office', 'workers', 'Marketing', 'Team', 'home', 'appliance', 'headquarters', 'Gaus', 'Electronics', 'multinational', 'company', 'highlights', 'highs', 'lows', 'corporate', 'life', 'love', 'friendship', 'employees']"
Doctor Who,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",57243,https://image.tmdb.org/t/p/w500/8n8bF1hPICIYC4byBj0pqNn9vXs.jpg,7.5,2693,False,[],[],"['Sydney Newman', 'Donald Wilson', 'C. E. Webber']",[],2005.0,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","['Doctor', 'Time', 'Lord', 'year', 'old', 'alien', 'hearts', 'gifted', 'civilization', 'mastered', 'time', 'travel', 'Doctor', 'saves', 'planets', 'living', 'hobby', 'actually', 'Doctor', 'good']"
Nazaré,"“Nazaré” is a contemporary love story in a reality that plagues the country every summer. It is a narrative about the struggle of those who are defeated by flames, rebirth and hope.",93641,https://image.tmdb.org/t/p/w500/azv4RaJ8sz6T8OS0pJ8k3QV2PDL.jpg,7.5,2,False,[],[],['Sandra Santos'],[],2019.0,['Drama'],"['Nazaré', 'contemporary', 'love', 'story', 'reality', 'plagues', 'country', 'summer', 'narrative', 'struggle', 'defeated', 'flames', 'rebirth', 'hope']"
Taisho Otome Fairy Tale,"Tamahiko Shima has been exiled to the country because of his disability, but the sudden arrival of an arranged bride upends his lonely life.",114937,https://image.tmdb.org/t/p/w500/wZps2MzUSyrXUu6cq40oivxaxU6.jpg,7.5,23,False,[],[],[],[],2021.0,"['Animation', 'Drama', 'Comedy']","['Tamahiko', 'Shima', 'exiled', 'country', 'disability', 'sudden', 'arrival', 'arranged', 'bride', 'upends', 'lonely', 'life']"
Der Kommissar,"Der Kommissar is a German television series about a group of detectives of the Munich homicide squad. All 97 episodes, which were shot in black-and-white and first broadcast between 1969 and 1976, were written by Herbert Reinecker and starred Erik Ode as Kommissar Herbert Keller. Keller's assistants were Walter Grabert, Robert Heines, and Harry Klein who, in 1974, was replaced by his younger brother Erwin Klein.",1698,https://image.tmdb.org/t/p/w500/3jPtZ0ArpniildjPklBGawxING7.jpg,7.5,6,False,[],[],['Herbert Reinecker'],[],1969.0,"['Drama', 'Crime']","['Der', 'Kommissar', 'German', 'television', 'series', 'group', 'detectives', 'Munich', 'homicide', 'squad', 'episodes', 'shot', 'black', 'white', 'broadcast', 'written', 'Herbert', 'Reinecker', 'starred', 'Erik', 'Ode', 'Kommissar', 'Herbert', 'Keller', 'Keller', 'assistants', 'Walter', 'Grabert', 'Robert', 'Heines', 'Harry', 'Klein', 'replaced', 'younger', 'brother', 'Erwin', 'Klein']"
Monarch,"The Romans, America’s first family of country music, are fiercely talented, but while their name is synonymous with honesty, the very foundation of their success is a lie. When their reign as country royalty is put in jeopardy, Nicky Roman, the heir to the crown, already battling an industry stacked against her, will stop at nothing to protect her family’s legacy.",125713,https://image.tmdb.org/t/p/w500/gwF3jnxoRhnp0D1alh5UgopnlW2.jpg,7.5,14,False,[],[],['Melissa London Hilfers'],[],2022.0,['Drama'],"['Romans', 'America', 'family', 'country', 'music', 'fiercely', 'talented', 'synonymous', 'honesty', 'foundation', 'success', 'lie', 'reign', 'country', 'royalty', 'jeopardy', 'Nicky', 'Roman', 'heir', 'crown', 'battling', 'industry', 'stacked', 'stop', 'protect', 'family', 'legacy']"
The Division,"The Division is an American crime drama television series created by Deborah Joy LeVine and starring Bonnie Bedelia. The series focused on a team of women police officers in the San Francisco Police Department. The series premiered on Lifetime on January 7, 2001 and ended on June 28, 2004 after 88 episodes.",2222,https://image.tmdb.org/t/p/w500/5FE02HHz3Uv9T0yThBq1SahJ4yV.jpg,7.5,11,False,[],[],['Deborah Joy LeVine'],[],2001.0,['Drama'],"['Division', 'American', 'crime', 'drama', 'television', 'series', 'created', 'Deborah', 'Joy', 'LeVine', 'starring', 'Bonnie', 'Bedelia', 'series', 'focused', 'team', 'women', 'police', 'officers', 'San', 'Francisco', 'Police', 'Department', 'series', 'premiered', 'Lifetime', 'January', 'ended', 'June', 'episodes']"
YU-NO: A Girl Who Chants Love at the Bound of This World,"Arima Takuya is a young student whose father, a historian who has conducted various researches, disappeared recently. During a summer vacation Takuya receives a peculiar package from his missing father, along with a letter containing information about the existence of various parallel worlds. At first Takuya doesn't take it seriously, but soon he realizes that he possesses a device that allows him to travel to alternate dimensions. Is his father alive, after all? If so, where is he?",87142,https://image.tmdb.org/t/p/w500/fFcp3iSVzruLAAvjw0qrpCAq5eq.jpg,7.5,59,False,[],[],[],[],2019.0,"['Animation', 'Drama', 'Sci-Fi & Fantasy']","['Arima', 'Takuya', 'young', 'student', 'father', 'historian', 'conducted', 'researches', 'disappeared', 'recently', 'summer', 'vacation', 'Takuya', 'receives', 'peculiar', 'package', 'missing', 'father', 'letter', 'containing', 'information', 'existence', 'parallel', 'worlds', 'Takuya', 'seriously', 'soon', 'realizes', 'possesses', 'device', 'allows', 'travel', 'alternate', 'dimensions', 'father', 'alive']"
Dear Edward,"A 12-year-old boy becomes the lone survivor of a plane crash. As he and others affected by the tragedy try to make sense of what happened, unexpected friendships, romances, and communities are formed.",156820,https://image.tmdb.org/t/p/w500/cB0g6TZaMo88ZHS9hQyLpYbbD0C.jpg,7.5,32,False,[],[],['Jason Katims'],[],2023.0,['Drama'],"['year', 'old', 'boy', 'lone', 'survivor', 'plane', 'crash', 'affected', 'tragedy', 'try', 'sense', 'happened', 'unexpected', 'friendships', 'romances', 'communities', 'formed']"
Dark Winds,"This psychological thriller follows two Navajo police officers, Leaphorn and Chee, in the 1970s Southwest as their search for clues in a grisly double murder case forces them to challenge their own spiritual beliefs and come to terms with the trauma of their pasts.",128904,https://image.tmdb.org/t/p/w500/yXqengcZnjoWJlns0Guv9Svg7nv.jpg,7.5,70,False,[],[],['Graham Roland'],[],2022.0,"['Crime', 'Drama', 'Mystery']","['psychological', 'thriller', 'follows', 'Navajo', 'police', 'officers', 'Leaphorn', 'Chee', 'Southwest', 'search', 'clues', 'grisly', 'double', 'murder', 'case', 'forces', 'challenge', 'spiritual', 'beliefs', 'come', 'terms', 'trauma', 'pasts']"
The Huntress,"The Huntress is an American TV series that appeared on the USA Network over subsequent summers of the 2000 and 2001 television seasons. It was inspired by a book about the real bounty hunter, Dottie Thorson, and is also a belated sequel to the 1980 Steve McQueen film, The Hunter.",4468,https://image.tmdb.org/t/p/w500/ceMizkmCteKqux9MYQopeqUDrkW.jpg,7.5,2,False,[],[],['Pamela Norris'],[],2000.0,"['Drama', 'Crime']","['Huntress', 'American', 'TV', 'series', 'appeared', 'USA', 'Network', 'subsequent', 'summers', 'television', 'seasons', 'inspired', 'book', 'real', 'bounty', 'hunter', 'Dottie', 'Thorson', 'belated', 'sequel', 'Steve', 'McQueen', 'film', 'Hunter']"
Hirugao: Love Affairs in the Afternoon,"Life is simple for Sasamoto Sawa, a young housewife, but when the adulteress Takigawa Rikako moves into her neighborhood, so too does a new world of sophistication and sex. After Takigawa is nearly caught in the act, Sasamoto covers for her during the ensuing aftermath, unwittingly involving herself with a handsome teacher named Kitano Yuichi — and discovering her own desires for extramarital passions.",68786,https://image.tmdb.org/t/p/w500/zvUrE0KPWxKDPLtJWAfDIcdP7zl.jpg,7.5,12,False,[],[],[],[],2014.0,['Drama'],"['Life', 'simple', 'Sasamoto', 'Sawa', 'young', 'housewife', 'adulteress', 'Takigawa', 'Rikako', 'moves', 'neighborhood', 'new', 'world', 'sophistication', 'sex', 'Takigawa', 'nearly', 'caught', 'act', 'Sasamoto', 'covers', 'ensuing', 'aftermath', 'unwittingly', 'involving', 'handsome', 'teacher', 'named', 'Kitano', 'Yuichi', 'discovering', 'desires', 'extramarital', 'passions']"
I Remember You,"This drama is a romantic thriller that centers around a criminal profiler, Lee Hyun who previously work as a consultant at the police department in New York. After he returns to south Korea, he’s in charge of a special criminal investigation team. Due to his special insight, he can analyze the crime scene and the suspect at one glance. He works together with an elite detective, Cha Ji An to solve the crimes and they develop a romantic relationship.",62933,https://image.tmdb.org/t/p/w500/5g60Pp5z4pSioMqWekRVTcFeFLW.jpg,7.5,100,False,[],[],[],[],2015.0,"['Mystery', 'Drama']","['drama', 'romantic', 'thriller', 'centers', 'criminal', 'profiler', 'Lee', 'Hyun', 'previously', 'work', 'consultant', 'police', 'department', 'New', 'York', 'returns', 'south', 'Korea', 'charge', 'special', 'criminal', 'investigation', 'team', 'special', 'insight', 'analyze', 'crime', 'scene', 'suspect', 'glance', 'works', 'elite', 'detective', 'Cha', 'Ji', 'solve', 'crimes', 'develop', 'romantic', 'relationship']"
Alert: Missing Persons Unit,"When police officer Nikki Batista’s son goes missing, she joins the Philadelphia Police Department's Missing Person’s Unit (MPU) to help other people find their loved ones, even as she searches for her own. Six years later, her world is turned upside-down when her ex-husband, Jason Grant, a former police officer, shows up with a proof-of-life photo of their missing boy. Or is it?",202308,https://image.tmdb.org/t/p/w500/uaxfgCsJ8LR6jYCsRsMWlZOmvZr.jpg,7.5,33,False,[],[],"['Jamie Foxx', 'John Eisendrath']",[],2023.0,['Drama'],"['police', 'officer', 'Nikki', 'Batista', 'son', 'goes', 'missing', 'joins', 'Philadelphia', 'Police', 'Department', 'Missing', 'Person', 'Unit', 'MPU', 'help', 'people', 'find', 'loved', 'ones', 'searches', 'years', 'later', 'world', 'turned', 'upside', 'ex', 'husband', 'Jason', 'Grant', 'police', 'officer', 'shows', 'proof', 'life', 'photo', 'missing', 'boy']"
So Help Me Todd,"Despite their opposing personalities, a talented but directionless P.I. who is the black sheep of his family begrudgingly agrees to work as the in-house investigator for his overbearing mother, a successful attorney reeling from the recent dissolution of her marriage.",202307,https://image.tmdb.org/t/p/w500/7q8EKVJjUofnlP3k2uVP0oRNtER.jpg,7.5,21,False,[],[],['Scott Prendergast'],[],2022.0,"['Drama', 'Mystery', 'Comedy']","['Despite', 'opposing', 'personalities', 'talented', 'directionless', 'black', 'sheep', 'family', 'begrudgingly', 'agrees', 'work', 'house', 'investigator', 'overbearing', 'mother', 'successful', 'attorney', 'reeling', 'recent', 'dissolution', 'marriage']"
The Road to Red Restaurant List,"Suda Tamio is an ordinary salaryman. He experiences various stress throughout his daily life. His only pleasure is to set out on trips to find ""Zetsumeshi."" Zetsumeshi refers to endangered meals, that may no longer exist in the future. While his wife Kanae and child go attend concerts by their favourite idol groups, he leaves home on Friday after work and returns home Saturday night.",101251,https://image.tmdb.org/t/p/w500/cdOmK1hY1cDscPlJ6LhHJCn754D.jpg,7.5,4,False,[],[],[],[],2020.0,['Drama'],"['Suda', 'Tamio', 'ordinary', 'salaryman', 'experiences', 'stress', 'daily', 'life', 'pleasure', 'set', 'trips', 'find', 'Zetsumeshi', 'Zetsumeshi', 'refers', 'endangered', 'meals', 'longer', 'exist', 'future', 'wife', 'Kanae', 'child', 'attend', 'concerts', 'favourite', 'idol', 'groups', 'leaves', 'home', 'Friday', 'work', 'returns', 'home', 'Saturday', 'night']"
A Touch of Frost,"Jack Frost is a gritty, dogged and unconventional detective with sympathy for the underdog and an instinct for moral justice who attracts trouble like a magnet. Despite some animosity with his superintendent, Norman “Horn-rimmed Harry” Mullett, Frost and his ever-changing roster of assistants manage to solve cases via his clever mind, good heart, and cool touch.",2474,https://image.tmdb.org/t/p/w500/ffGxtqWI0TFVuLRGawxFJbibZfx.jpg,7.5,53,False,[],[],['Roger Bamford'],[],1992.0,"['Crime', 'Drama', 'Mystery']","['Jack', 'Frost', 'gritty', 'dogged', 'unconventional', 'detective', 'sympathy', 'underdog', 'instinct', 'moral', 'justice', 'attracts', 'trouble', 'like', 'magnet', 'Despite', 'animosity', 'superintendent', 'Norman', 'Horn', 'rimmed', 'Harry', 'Mullett', 'Frost', 'changing', 'roster', 'assistants', 'manage', 'solve', 'cases', 'clever', 'mind', 'good', 'heart', 'cool', 'touch']"
Heroes,Common people discover that they have super powers. Their lives intertwine as a devastating event must be prevented.,1639,https://image.tmdb.org/t/p/w500/7Cn1Sj5yipu7tBX14BbaXuBHbL1.jpg,7.5,2064,False,[],[],['Tim Kring'],[],2006.0,"['Sci-Fi & Fantasy', 'Drama']","['Common', 'people', 'discover', 'super', 'powers', 'lives', 'intertwine', 'devastating', 'event', 'prevented']"
Tehran,A Mossad agent embarks on her first mission as a computer hacker in her home town of Tehran.,103913,https://image.tmdb.org/t/p/w500/pXV1fcIQIbpTNYRJ47rfUvG6hq4.jpg,7.5,220,False,[],[],"['Moshe Zonder', 'Dana Eden', 'Maor Kohn']",[],2020.0,['Drama'],"['Mossad', 'agent', 'embarks', 'mission', 'computer', 'hacker', 'home', 'town', 'Tehran']"
Hanako & Anne,A Japanese girl from a poor family named Hanako went on an adventure to study in a girl's Christian school in Tokyo. She found her passion in English and step by step made her dream come true.,88435,https://image.tmdb.org/t/p/w500/dELxyHX6Z4jD5AYBAQRnKkteSJJ.jpg,7.5,2,False,[],[],[],[],2014.0,['Drama'],"['Japanese', 'girl', 'poor', 'family', 'named', 'Hanako', 'went', 'adventure', 'study', 'girl', 'Christian', 'school', 'Tokyo', 'found', 'passion', 'English', 'step', 'step', 'dream', 'come', 'true']"
A Dance to the Music of Time,"A Dance to the Music of Time is a four-part adaptation of Anthony Powell's 12-volume novel sequence that aired on Channel 4 in 1997. The series is a sharp, comic portrait of upper-class and bohemian England, spanning almost a century, from the early 1920s to modern times.",24247,https://image.tmdb.org/t/p/w500/asP1wbHLRnVNCnraOYbAZfMoz4P.jpg,7.5,2,False,[],[],[],[],1997.0,"['Comedy', 'Drama']","['Dance', 'Music', 'Time', 'adaptation', 'Anthony', 'Powell', 'volume', 'novel', 'sequence', 'aired', 'Channel', 'series', 'sharp', 'comic', 'portrait', 'upper', 'class', 'bohemian', 'England', 'spanning', 'century', 'early', 'modern', 'times']"
Nuremberg,Justice Robert H. Jackson leads Allied prosecutors in trying 21 Germans for Nazi war crimes after World War II.,7389,https://image.tmdb.org/t/p/w500/6ENHJzAqs6JKYWLZgtpWgPPKnSA.jpg,7.5,95,False,[],[],[],[],2000.0,"['Drama', 'War & Politics']","['Justice', 'Robert', 'Jackson', 'leads', 'Allied', 'prosecutors', 'trying', 'Germans', 'Nazi', 'war', 'crimes', 'World', 'War', 'II']"
Real Humans,"Set in a parallel universe, Real Humans imagines a world where robots have become so human that they're barely distinguishable from real humans and follows the resulting emotional effects on two families as well as the trials of a group of robots who have attained free will and want their freedom from human ownership.",43058,https://image.tmdb.org/t/p/w500/ps9LymVYTVGcNpAvgqzx2RwwK0Z.jpg,7.5,90,False,[],[],['Lars Lundström'],[],2012.0,"['Drama', 'Sci-Fi & Fantasy']","['Set', 'parallel', 'universe', 'Real', 'Humans', 'imagines', 'world', 'robots', 'human', 'barely', 'distinguishable', 'real', 'humans', 'follows', 'resulting', 'emotional', 'effects', 'families', 'trials', 'group', 'robots', 'attained', 'free', 'want', 'freedom', 'human', 'ownership']"
